Transaction_ID	Time_Stamp	Items
session_5d86	25-06-2003 03:03	{doc_1d8}
session_5d97	25-06-2003 13:29	{doc_469}
session_5dab	26-06-2003 07:41	{doc_40a}
session_5db4	26-06-2003 11:21	{doc_267}
session_5db5	26-06-2003 11:26	{doc_1bb,doc_ce}
session_wu49a9d	26-06-2003 13:10	{doc_4da}
session_5dbc	26-06-2003 13:52	{doc_13d}
session_5dbf	26-06-2003 14:08	{doc_71}
session_5dc0	26-06-2003 14:52	{doc_3d6}
session_5dcd	27-06-2003 07:54	{doc_15a}
session_5dce	27-06-2003 08:22	{doc_15e,doc_255,doc_271,doc_2af,doc_367}
session_5dd4	27-06-2003 10:54	{doc_270}
session_wu49b9e	27-06-2003 12:02	{doc_71}
session_5dd9	27-06-2003 12:06	{doc_2cd,doc_6f}
session_wu49be7	27-06-2003 20:54	{doc_46d}
session_5df0	28-06-2003 03:27	{doc_4da}
session_5df3	28-06-2003 09:53	{doc_170,doc_2a9,doc_43d,doc_489,doc_4b6}
session_5e14	30-06-2003 09:08	{doc_2ad,doc_3fd}
session_5e24	30-06-2003 12:58	{doc_4c7}
session_wu49d4c	01-07-2003 07:56	{doc_46d}
session_5e47	01-07-2003 12:21	{doc_171}
session_5e52	01-07-2003 14:30	{doc_441}
session_5e58	01-07-2003 18:38	{doc_3ec}
session_5e65	02-07-2003 11:09	{doc_4c6}
session_5e6d	02-07-2003 13:16	{doc_473}
session_5e87	02-07-2003 20:56	{doc_47f,doc_4c7}
session_5e8a	03-07-2003 07:50	{doc_359}
session_5e8e	03-07-2003 08:29	{doc_359}
session_5e92	03-07-2003 09:08	{doc_364,doc_4ae}
session_5eac	03-07-2003 19:42	{doc_3d6}
session_5eba	04-07-2003 08:26	{doc_470}
session_5ebe	04-07-2003 10:07	{doc_4aa}
session_5ec1	04-07-2003 11:44	{doc_4da}
session_5ec3	04-07-2003 12:11	{doc_19f,doc_2a9,doc_2ab}
session_5ec8	04-07-2003 14:36	{doc_1cf,doc_1e2,doc_23c}
session_5edb	05-07-2003 17:51	{doc_155}
session_5ee5	06-07-2003 14:45	{doc_4c7}
session_wu49fd3	07-07-2003 09:06	{doc_3f3}
session_5ef9	07-07-2003 09:15	{doc_492}
session_5eff	07-07-2003 12:35	{doc_470}
session_5f00	07-07-2003 12:51	{doc_441,doc_4b4}
session_5f07	07-07-2003 13:54	{doc_16e}
session_5f09	07-07-2003 13:54	{doc_3ec,doc_4b4}
session_5f08	07-07-2003 13:56	{doc_19f}
session_5f1c	07-07-2003 21:26	{doc_1a1,doc_3fc}
session_5f1f	08-07-2003 05:19	{doc_14e,doc_173,doc_473}
session_5f34	08-07-2003 17:06	{doc_473}
session_5f3a	08-07-2003 20:23	{doc_1bf,doc_424,doc_469}
session_5f3d	09-07-2003 05:22	{doc_11d}
session_5f42	09-07-2003 07:53	{doc_11d,doc_1a2,doc_24e,doc_2cd,doc_359,doc_364,doc_3ec,doc_43d,doc_4c6,doc_4c7,doc_60,doc_71,doc_83}
session_wu4a129	09-07-2003 14:56	{doc_3d6}
session_5f5c	09-07-2003 17:36	{doc_16e,doc_3fc,doc_4ac}
session_5f69	10-07-2003 10:21	{doc_11d}
session_5f6a	10-07-2003 10:27	{doc_2cd}
session_5f6e	10-07-2003 11:18	{doc_2cd}
session_5f72	10-07-2003 12:23	{doc_4ad}
session_5f74	10-07-2003 13:26	{doc_469,doc_489}
session_5f84	11-07-2003 08:56	{doc_359,doc_4c7}
session_5f89	11-07-2003 11:26	{doc_473}
session_5f8a	11-07-2003 12:17	{doc_4c7,doc_71}
session_5f8e	11-07-2003 13:17	{doc_1e3}
session_5f96	12-07-2003 12:07	{doc_46a}
session_5fcf	15-07-2003 00:40	{doc_11d}
session_5fd3	15-07-2003 07:12	{doc_359,doc_4c6,doc_4c7}
session_wu4a331	15-07-2003 12:30	{doc_60}
session_5fea	15-07-2003 13:15	{doc_173}
session_wu4a33d	15-07-2003 13:23	{doc_3c4,doc_4b4}
session_wu4a37a	16-07-2003 11:09	{doc_c3}
session_600d	16-07-2003 22:08	{doc_266}
session_602d	18-07-2003 07:32	{doc_4c6}
session_wu4a498	18-07-2003 22:10	{doc_60}
session_6044	18-07-2003 23:54	{doc_11d}
session_6050	20-07-2003 12:42	{doc_4c6}
session_6053	20-07-2003 16:05	{doc_11d}
session_605c	21-07-2003 07:40	{doc_71}
session_6061	21-07-2003 11:20	{doc_dc}
session_6072	22-07-2003 07:06	{doc_364}
session_6077	22-07-2003 09:16	{doc_43d}
session_607e	22-07-2003 11:29	{doc_2cd,doc_359,doc_4c6,doc_4c7}
session_6081	22-07-2003 13:57	{doc_11d}
session_6082	22-07-2003 14:25	{doc_154,doc_15a,doc_15c,doc_17d,doc_1b4,doc_235,doc_23b,doc_4ac}
session_wu4a5eb	23-07-2003 12:31	{doc_492}
session_60ac	24-07-2003 00:38	{doc_239,doc_23c,doc_40c}
session_60ae	24-07-2003 06:10	{doc_23b}
session_60b6	24-07-2003 09:07	{doc_4da}
session_60c7	24-07-2003 15:05	{doc_1a2,doc_4c6}
session_60d8	25-07-2003 09:54	{doc_1d2}
session_60dd	25-07-2003 10:50	{doc_14e,doc_154,doc_15a,doc_173,doc_17e,doc_196,doc_19d,doc_1a0,doc_268,doc_26f,doc_271,doc_2ad,doc_367,doc_3fe,doc_46b,doc_4aa,doc_4ac,doc_4bf,doc_4cd}
session_60f8	25-07-2003 14:28	{doc_1cf,doc_238,doc_40c}
session_6102	27-07-2003 09:51	{doc_23b}
session_6103	27-07-2003 11:18	{doc_4c7,doc_ec}
session_wu4a75b	27-07-2003 21:11	{doc_359}
session_610e	28-07-2003 07:10	{doc_43d}
session_611c	28-07-2003 12:01	{doc_441}
session_6131	28-07-2003 14:34	{doc_24d}
session_6134	28-07-2003 15:13	{doc_192,doc_1e2,doc_298,doc_46c}
session_6135	28-07-2003 15:30	{doc_192}
session_6144	29-07-2003 10:15	{doc_4da}
session_614d	29-07-2003 15:49	{doc_45a,doc_4aa,doc_4ac,doc_4c7,doc_71}
session_615a	30-07-2003 07:55	{doc_a2}
session_615f	30-07-2003 09:20	{doc_270}
session_6163	30-07-2003 11:11	{doc_4ef,doc_83}
session_616f	30-07-2003 16:41	{doc_267}
session_wu4a8e9	31-07-2003 10:30	{doc_3f3}
session_618f	31-07-2003 14:59	{doc_ce}
session_6190	31-07-2003 16:18	{doc_4da}
session_619d	01-08-2003 08:57	{doc_48f}
session_61a1	01-08-2003 11:51	{doc_473}
session_61b5	03-08-2003 06:27	{doc_11d,doc_26b,doc_ec}
session_61bc	03-08-2003 20:10	{doc_424}
session_6203	05-08-2003 20:57	{doc_71}
session_6209	06-08-2003 08:37	{doc_2cd}
session_620e	06-08-2003 10:43	{doc_43d}
session_wu4aace	06-08-2003 13:09	{doc_43d,doc_60}
session_622a	07-08-2003 09:57	{doc_266}
session_6239	07-08-2003 17:55	{doc_24f}
session_623c	08-08-2003 06:28	{doc_4da}
session_6241	08-08-2003 10:12	{doc_1b0,doc_1d2,doc_1ef,doc_dd}
session_624a	08-08-2003 14:13	{doc_45a}
session_624e	08-08-2003 16:03	{doc_48a}
session_6251	08-08-2003 22:13	{doc_266}
session_6259	09-08-2003 21:18	{doc_4c7}
session_6265	11-08-2003 04:29	{doc_45a}
session_626c	11-08-2003 09:49	{doc_21f,doc_dd}
session_626e	11-08-2003 10:33	{doc_36c}
session_6270	11-08-2003 11:40	{doc_4ff,doc_502}
session_627d	11-08-2003 16:25	{doc_481}
session_6287	12-08-2003 00:25	{doc_45a}
session_6289	12-08-2003 06:12	{doc_51c}
session_6290	12-08-2003 09:04	{doc_dd}
session_629e	12-08-2003 11:59	{doc_526}
session_62a9	12-08-2003 14:47	{doc_367}
session_62b4	13-08-2003 11:21	{doc_4b6}
session_62b5	13-08-2003 11:31	{doc_49b,doc_4e5}
session_62c2	13-08-2003 13:29	{doc_298}
session_62c9	13-08-2003 15:15	{doc_23c}
session_wu4ad6a	14-08-2003 08:19	{doc_a2}
session_62d9	14-08-2003 08:26	{doc_2cd}
session_62e0	14-08-2003 14:06	{doc_359}
session_62e6	14-08-2003 17:01	{doc_2ac}
session_62ed	14-08-2003 21:43	{doc_1e0}
session_62f7	16-08-2003 09:35	{doc_1a2,doc_41d,doc_4c7}
session_62f8	16-08-2003 13:36	{doc_45a,doc_4da,doc_4e5}
session_62f9	16-08-2003 13:52	{doc_49b,doc_4a9,doc_4cb,doc_4cd,doc_4ed,doc_4ee}
session_62fa	16-08-2003 15:14	{doc_3f3,doc_4ad,doc_4bb,doc_4bf,doc_4cc}
session_62fb	16-08-2003 17:11	{doc_24d,doc_320,doc_3fa,doc_3fb,doc_3fc,doc_3fd,doc_3fe,doc_40a,doc_40c,doc_40e,doc_417,doc_42b,doc_42e,doc_481,doc_492,doc_4dd}
session_6300	17-08-2003 05:36	{doc_235,doc_403,doc_419}
session_6304	17-08-2003 11:30	{doc_359,doc_3ec}
session_6305	17-08-2003 13:12	{doc_46c}
session_6306	17-08-2003 13:40	{doc_31e,doc_469,doc_493}
session_6308	17-08-2003 15:16	{doc_171,doc_1e6,doc_1e7,doc_1ee,doc_1ef,doc_1f1,doc_236,doc_238,doc_23a,doc_23b,doc_23c,doc_24f,doc_251,doc_252,doc_255,doc_256,doc_257,doc_298,doc_301,doc_31f,doc_367,doc_3ff,doc_410,doc_412,doc_416,doc_418,doc_41a,doc_41b,doc_41d,doc_42c,doc_46d,doc_48e,doc_4ae,doc_a2}
session_630b	18-08-2003 01:44	{doc_14c,doc_1e8,doc_1ea,doc_1eb,doc_1ec,doc_1ed,doc_234,doc_299,doc_f3}
session_630c	18-08-2003 02:52	{doc_157,doc_16f,doc_1ed,doc_266,doc_268,doc_524,doc_bd,doc_e3}
session_630d	18-08-2003 03:57	{doc_239,doc_da,doc_f0}
session_wu4ae78	18-08-2003 12:11	{doc_24e}
session_631a	18-08-2003 13:05	{doc_4c6,doc_83}
session_631e	18-08-2003 13:48	{doc_2cd}
session_632a	19-08-2003 07:01	{doc_16e}
session_634b	19-08-2003 16:09	{doc_36c}
session_6353	20-08-2003 06:14	{doc_9b}
session_6355	20-08-2003 07:54	{doc_16e,doc_4ac}
session_6356	20-08-2003 08:21	{doc_1a2,doc_364,doc_3ec,doc_4c7}
session_6359	20-08-2003 09:02	{doc_60}
session_635b	20-08-2003 10:49	{doc_11d}
session_635f	20-08-2003 12:02	{doc_6f}
session_6377	21-08-2003 12:46	{doc_4a9}
session_637d	21-08-2003 15:43	{doc_49b}
session_6383	21-08-2003 22:15	{doc_4c6,doc_4c7}
session_6386	22-08-2003 07:30	{doc_c3}
session_638b	22-08-2003 09:18	{doc_2cd,doc_364,doc_424}
session_63ae	24-08-2003 15:46	{doc_2cd}
session_63c6	25-08-2003 15:27	{doc_24e}
session_63d4	26-08-2003 08:59	{doc_507}
session_63db	26-08-2003 11:41	{doc_1a2,doc_4c7}
session_63e6	26-08-2003 15:53	{doc_4c6}
session_63ef	27-08-2003 07:53	{doc_156,doc_24d,doc_4fd}
session_63fc	27-08-2003 12:47	{doc_51a}
session_640c	28-08-2003 06:55	{doc_4b6}
session_wu4b26e	28-08-2003 08:09	{doc_47f,doc_4da}
session_641e	28-08-2003 15:48	{doc_49b}
session_6429	29-08-2003 08:49	{doc_469}
session_642d	29-08-2003 10:34	{doc_173}
session_642e	29-08-2003 12:26	{doc_1a8,doc_403,doc_ec}
session_wu4b323	29-08-2003 17:03	{doc_156}
session_6437	29-08-2003 19:42	{doc_4da}
session_wu4b3f0	01-09-2003 09:27	{doc_1df,doc_42b,doc_472}
session_646e	01-09-2003 13:55	{doc_4c7}
session_6481	02-09-2003 08:57	{doc_4c6,doc_4c7}
session_648f	02-09-2003 16:25	{doc_472}
session_6497	03-09-2003 10:29	{doc_ec}
session_649c	03-09-2003 12:18	{doc_1a9}
session_649e	03-09-2003 12:31	{doc_a2}
session_64b3	04-09-2003 08:18	{doc_364,doc_3ec,doc_4c7,doc_71}
session_64b4	04-09-2003 08:53	{doc_11d}
session_64bc	04-09-2003 12:20	{doc_489}
session_wu4b5d7	04-09-2003 12:42	{doc_46b}
session_64cd	04-09-2003 16:01	{doc_4b6}
session_64d9	05-09-2003 12:13	{doc_31e,doc_491,doc_4ac}
session_64e2	05-09-2003 22:02	{doc_2ae}
session_64e4	06-09-2003 09:57	{doc_11d,doc_48a,doc_4c7,doc_4da}
session_6509	08-09-2003 12:22	{doc_279}
session_650c	08-09-2003 12:58	{doc_364,doc_424}
session_6525	09-09-2003 07:24	{doc_441}
session_6534	09-09-2003 13:24	{doc_48e,doc_49b}
session_653c	09-09-2003 15:16	{doc_359}
session_6540	09-09-2003 16:28	{doc_1d9,doc_1ec,doc_481,doc_dc}
session_6545	09-09-2003 23:15	{doc_364}
session_6586	12-09-2003 09:22	{doc_26f}
session_wu4b9e8	12-09-2003 11:03	{doc_3f3,doc_a2}
session_658c	12-09-2003 13:46	{doc_18b,doc_31e,doc_491,doc_553}
session_6599	13-09-2003 17:24	{doc_3d6}
session_65ac	15-09-2003 10:45	{doc_3ec}
session_65af	15-09-2003 11:30	{doc_9b}
session_65b0	15-09-2003 11:44	{doc_320}
session_65b4	15-09-2003 13:00	{doc_71}
session_65d2	15-09-2003 17:31	{doc_11d}
session_65e9	16-09-2003 12:00	{doc_14e}
session_65f0	16-09-2003 13:25	{doc_4c6}
session_65f5	16-09-2003 19:35	{doc_1d2,doc_1e3}
session_65fc	17-09-2003 08:40	{doc_516}
session_65ff	17-09-2003 10:55	{doc_40c}
session_6603	17-09-2003 11:44	{doc_4e5}
session_6630	18-09-2003 13:50	{doc_40c}
session_6631	18-09-2003 14:01	{doc_40c}
session_663f	19-09-2003 05:06	{doc_469}
session_6645	19-09-2003 08:07	{doc_1da,doc_1db,doc_1e8}
session_wu4bdc7	19-09-2003 10:20	{doc_509,doc_50a,doc_83}
session_6648	19-09-2003 10:54	{doc_47f}
session_664b	19-09-2003 12:16	{doc_19f}
session_6653	19-09-2003 19:15	{doc_2cd,doc_3ec,doc_441,doc_71}
session_6666	21-09-2003 10:50	{doc_36c,doc_60}
session_66a9	23-09-2003 11:23	{doc_9b}
session_66b7	23-09-2003 15:32	{doc_23b,doc_2b0}
session_66cd	24-09-2003 12:02	{doc_1a8,doc_236,doc_3ff,doc_4c7,doc_4ed}
session_66d4	24-09-2003 15:20	{doc_3fb}
session_670f	25-09-2003 18:23	{doc_19f}
session_673d	26-09-2003 13:44	{doc_3d6}
session_6742	26-09-2003 18:30	{doc_24e}
session_6747	27-09-2003 06:56	{doc_424}
session_wu4c2c5	28-09-2003 09:19	{doc_4da}
session_6783	29-09-2003 17:58	{doc_469}
session_6786	29-09-2003 18:28	{doc_19f,doc_43d,doc_4c7,doc_83}
session_67a1	29-09-2003 20:30	{doc_26f}
session_67a4	30-09-2003 00:08	{doc_1d3,doc_299}
session_67b0	30-09-2003 12:18	{doc_24e}
session_67b7	30-09-2003 16:28	{doc_ec}
session_67d1	01-10-2003 14:35	{doc_11d,doc_469,doc_47f,doc_48a,doc_4b6}
session_67d4	01-10-2003 15:30	{doc_19d}
session_67d6	01-10-2003 17:08	{doc_364,doc_3ec,doc_47f,doc_60,doc_71,doc_c3}
session_67db	01-10-2003 21:41	{doc_154,doc_46d,doc_473,doc_516}
session_67f3	02-10-2003 12:12	{doc_4c7}
session_67f5	02-10-2003 15:22	{doc_167}
session_6808	03-10-2003 10:31	{doc_2ab,doc_2ac,doc_506,doc_507}
session_6810	03-10-2003 13:59	{doc_4e5}
session_6813	03-10-2003 22:09	{doc_3fe,doc_4fe,doc_50b,doc_51a,doc_51e,doc_521,doc_528}
session_6814	03-10-2003 22:32	{doc_36c,doc_60}
session_6824	04-10-2003 19:54	{doc_11d,doc_1ea,doc_48a,doc_4ae,doc_4c7}
session_6838	05-10-2003 16:35	{doc_528}
session_683e	05-10-2003 19:12	{doc_3d6,doc_4b4}
session_687a	07-10-2003 11:01	{doc_46b}
session_687c	07-10-2003 12:18	{doc_3f3,doc_424}
session_687d	07-10-2003 12:27	{doc_3fc}
session_688c	07-10-2003 16:50	{doc_4c6}
session_689a	08-10-2003 08:59	{doc_36c}
session_689f	08-10-2003 11:42	{doc_1e6,doc_416,doc_e4}
session_68a8	08-10-2003 14:48	{doc_47f}
session_68c4	09-10-2003 08:29	{doc_11d}
session_68c8	09-10-2003 09:05	{doc_4ed}
session_68c9	09-10-2003 09:34	{doc_1e6}
session_68ee	10-10-2003 11:34	{doc_46d}
session_68f2	10-10-2003 15:35	{doc_469}
session_68f8	10-10-2003 20:38	{doc_11d,doc_1a2,doc_2ac,doc_3ec,doc_6f}
session_690c	12-10-2003 11:31	{doc_359}
session_6914	12-10-2003 16:09	{doc_4c6}
session_wu4ce80	12-10-2003 21:25	{doc_167}
session_692c	13-10-2003 08:27	{doc_162,doc_173,doc_255,doc_3fe}
session_wu4cecb	13-10-2003 10:31	{doc_4c7}
session_693d	13-10-2003 12:29	{doc_469}
session_6940	13-10-2003 12:54	{doc_71}
session_6948	13-10-2003 13:46	{doc_27b}
session_694f	13-10-2003 15:23	{doc_48a}
session_6956	13-10-2003 17:54	{doc_504}
session_6957	13-10-2003 18:34	{doc_60}
session_6958	13-10-2003 18:39	{doc_2cd,doc_364,doc_43d,doc_4c6,doc_83,doc_ec}
session_6961	14-10-2003 05:57	{doc_4ee}
session_wu4cfb4	14-10-2003 12:42	{doc_60}
session_6971	14-10-2003 13:51	{doc_18a}
session_6973	14-10-2003 14:40	{doc_504}
session_6979	14-10-2003 16:42	{doc_4ed}
session_698e	14-10-2003 21:43	{doc_ec}
session_699d	15-10-2003 10:44	{doc_27a}
session_69a1	15-10-2003 11:33	{doc_553}
session_69cd	16-10-2003 17:36	{doc_2cd}
session_69e6	17-10-2003 11:46	{doc_2cd}
session_69f4	17-10-2003 17:02	{doc_1a7,doc_469}
session_wu4d227	17-10-2003 21:02	{doc_320,doc_6f}
session_wu4d25a	18-10-2003 16:51	{doc_3d6,doc_469,doc_46c}
session_6a18	19-10-2003 23:44	{doc_1d9}
session_6a24	20-10-2003 11:04	{doc_71}
session_6a29	20-10-2003 13:03	{doc_45a}
session_6a38	20-10-2003 21:02	{doc_19f,doc_364}
session_6a39	20-10-2003 22:09	{doc_26f}
session_6a49	21-10-2003 09:41	{doc_45a}
session_6a4c	21-10-2003 11:14	{doc_469}
session_wu4d430	21-10-2003 19:07	{doc_4da}
session_6a6a	21-10-2003 20:48	{doc_252}
session_6a7f	22-10-2003 11:43	{doc_1d3}
session_6a83	22-10-2003 12:49	{doc_268}
session_wu4d546	23-10-2003 11:27	{doc_504}
session_6ab9	23-10-2003 12:22	{doc_470}
session_wu4d54a	23-10-2003 12:30	{doc_509}
session_6ac4	23-10-2003 19:00	{doc_298}
session_6ad4	24-10-2003 06:03	{doc_469}
session_6adb	24-10-2003 08:46	{doc_480}
session_6ae7	24-10-2003 13:10	{doc_36c}
session_6aea	24-10-2003 14:48	{doc_26f}
session_6b05	26-10-2003 11:03	{doc_504}
session_6b12	26-10-2003 19:57	{doc_1a2,doc_525}
session_6b14	27-10-2003 05:52	{doc_4ef}
session_6b1f	27-10-2003 09:40	{doc_4b4}
session_6b2c	27-10-2003 12:31	{doc_11d}
session_6b2f	27-10-2003 14:08	{doc_46d}
session_6b32	27-10-2003 14:54	{doc_158,doc_171,doc_1a1,doc_320}
session_6b33	27-10-2003 15:24	{doc_24e}
session_wu4d724	27-10-2003 16:05	{doc_359,doc_83}
session_6b3b	27-10-2003 18:22	{doc_1a5,doc_1a8,doc_1a9,doc_24e,doc_46c,doc_470,doc_47f,doc_4ee}
session_6b49	28-10-2003 09:51	{doc_4aa}
session_6b50	28-10-2003 13:00	{doc_403}
session_6b5f	28-10-2003 16:20	{doc_1a1}
session_6b6b	29-10-2003 07:12	{doc_472}
session_6b74	29-10-2003 09:17	{doc_ec}
session_6b77	29-10-2003 09:47	{doc_36c,doc_47f,doc_480}
session_6b8f	29-10-2003 15:22	{doc_2ae}
session_6ba2	30-10-2003 09:35	{doc_555}
session_6bb0	30-10-2003 15:04	{doc_506,doc_507}
session_6bd3	31-10-2003 10:31	{doc_60}
session_6be6	31-10-2003 17:40	{doc_9b}
session_wu4d9cd	01-11-2003 15:46	{doc_2cd}
session_6bf9	02-11-2003 11:05	{doc_2ac}
session_6bfa	02-11-2003 11:25	{doc_46e}
session_6c1f	03-11-2003 12:27	{doc_46d}
session_6c30	03-11-2003 15:51	{doc_1c0}
session_6c3c	03-11-2003 20:26	{doc_1c8,doc_1ed,doc_3ff,doc_469,doc_4c6,doc_71,doc_dc}
session_6c49	04-11-2003 09:34	{doc_162,doc_173,doc_1a1}
session_6c4a	04-11-2003 09:43	{doc_24e}
session_6c59	04-11-2003 13:48	{doc_24e,doc_ec}
session_6c64	04-11-2003 16:12	{doc_40a}
session_6c7c	05-11-2003 11:15	{doc_4da,doc_574}
session_6c80	05-11-2003 12:34	{doc_424}
session_6c83	05-11-2003 13:05	{doc_480}
session_6c89	05-11-2003 14:26	{doc_24e,doc_469,doc_472}
session_6c8b	05-11-2003 15:08	{doc_60}
session_6c95	06-11-2003 07:24	{doc_11d}
session_6c99	06-11-2003 07:57	{doc_46b}
session_6c9a	06-11-2003 08:00	{doc_4a9}
session_6ca0	06-11-2003 11:03	{doc_197,doc_1a4,doc_1be}
session_6caa	06-11-2003 13:28	{doc_173}
session_6cb0	06-11-2003 17:24	{doc_43d,doc_71}
session_6cb1	06-11-2003 18:03	{doc_47f}
session_6cba	07-11-2003 10:10	{doc_185,doc_492}
session_6cc8	07-11-2003 17:54	{doc_2ab}
session_6cd8	08-11-2003 12:05	{doc_1ea}
session_wu4dd88	08-11-2003 23:12	{doc_364,doc_43d,doc_71,doc_83}
session_wu4dd9c	09-11-2003 12:01	{doc_364,doc_3ec,doc_60,doc_71}
session_6d0a	10-11-2003 09:42	{doc_157,doc_158,doc_162,doc_171,doc_1a1,doc_24d,doc_268,doc_26f,doc_492,doc_4aa,doc_4e5,doc_6f}
session_6d0d	10-11-2003 09:51	{doc_568,doc_83}
session_6d1c	10-11-2003 14:40	{doc_43d}
session_6d1d	10-11-2003 14:41	{doc_470,doc_4c6}
session_6d35	11-11-2003 08:36	{doc_167}
session_6d4d	11-11-2003 16:34	{doc_4aa}
session_6d4e	11-11-2003 16:39	{doc_574}
session_wu4deef	11-11-2003 21:20	{doc_4aa}
session_6d5b	12-11-2003 06:51	{doc_470}
session_wu4df37	12-11-2003 11:11	{doc_4e5}
session_6d74	12-11-2003 14:45	{doc_1bf}
session_6d83	12-11-2003 20:27	{doc_43d,doc_4c6}
session_6d8b	13-11-2003 08:27	{doc_46d}
session_6d9c	13-11-2003 13:22	{doc_171,doc_4ad,doc_4c6}
session_6dc5	14-11-2003 14:20	{doc_3fc}
session_6ddd	16-11-2003 09:12	{doc_4aa,doc_4e5,doc_4ee,doc_595}
session_6e07	17-11-2003 16:36	{doc_46d,doc_470,doc_48f}
session_6e19	18-11-2003 08:46	{doc_11d}
session_6e1a	18-11-2003 08:53	{doc_46d}
session_6e1e	18-11-2003 10:17	{doc_3fd}
session_6e2a	18-11-2003 15:59	{doc_224,doc_40e,doc_472,doc_48a,doc_da}
session_6e2e	18-11-2003 16:53	{doc_1d1,doc_561}
session_6e39	18-11-2003 20:31	{doc_1e2}
session_6e4a	19-11-2003 11:59	{doc_24e}
session_6e65	20-11-2003 10:18	{doc_4ef}
session_wu4e34e	20-11-2003 11:21	{doc_590}
session_6e6d	20-11-2003 12:57	{doc_1a1}
session_6e80	21-11-2003 07:21	{doc_14c,doc_18f,doc_197,doc_1a7,doc_1a9,doc_1bb,doc_1d0,doc_1e3,doc_42c,doc_59c,doc_ce}
session_6e84	21-11-2003 08:12	{doc_158}
session_6eab	23-11-2003 10:38	{doc_11d}
session_6eac	23-11-2003 11:28	{doc_4c7}
session_6ead	23-11-2003 11:28	{doc_71}
session_6edc	24-11-2003 12:58	{doc_46a}
session_6edd	24-11-2003 13:04	{doc_26f}
session_6ede	24-11-2003 13:57	{doc_48b,doc_493}
session_wu4e539	24-11-2003 14:33	{doc_60}
session_6ef4	24-11-2003 20:09	{doc_24e,doc_2cd}
session_6ef5	24-11-2003 20:18	{doc_364}
session_6ef7	24-11-2003 21:44	{doc_1a2,doc_4c7}
session_6f06	25-11-2003 10:17	{doc_1d9,doc_224}
session_6f08	25-11-2003 10:47	{doc_162,doc_1a1,doc_492,doc_4aa}
session_6f16	25-11-2003 15:04	{doc_2ad}
session_6f22	26-11-2003 07:58	{doc_48b}
session_6f23	26-11-2003 08:32	{doc_1ed,doc_1ee,doc_23b,doc_298,doc_3fa,doc_410,doc_49b,doc_590}
session_6f2f	26-11-2003 12:48	{doc_3d6}
session_6f4b	26-11-2003 18:34	{doc_24e}
session_6f50	26-11-2003 20:26	{doc_1a2,doc_4c7}
session_wu4e707	27-11-2003 07:26	{doc_5c3}
session_6f59	27-11-2003 11:32	{doc_5c2}
session_6f7c	27-11-2003 17:48	{doc_14c,doc_24e,doc_43d,doc_dd}
session_6f81	27-11-2003 19:46	{doc_2ab}
session_6f82	27-11-2003 19:52	{doc_2ab}
session_6f89	28-11-2003 08:52	{doc_5c3}
session_6f8b	28-11-2003 09:14	{doc_525}
session_6f91	28-11-2003 10:37	{doc_525}
session_6f9a	28-11-2003 14:48	{doc_359,doc_5c2}
session_6fa5	28-11-2003 23:39	{doc_320}
session_6faa	29-11-2003 10:03	{doc_173}
session_wu4e81d	29-11-2003 14:53	{doc_171}
session_6fc3	30-11-2003 14:50	{doc_59c}
session_6fc4	30-11-2003 15:46	{doc_469}
session_6fe4	01-12-2003 14:34	{doc_4c6}
session_6fe6	01-12-2003 14:44	{doc_5be}
session_6fed	01-12-2003 17:40	{doc_24e,doc_40c,doc_46a,doc_ec}
session_6ff6	02-12-2003 06:50	{doc_1db,doc_225,doc_d3}
session_6ff8	02-12-2003 07:17	{doc_11d,doc_2cd}
session_6ffb	02-12-2003 08:00	{doc_4e5}
session_7016	02-12-2003 15:20	{doc_364}
session_7017	02-12-2003 16:40	{doc_3c4}
session_702d	03-12-2003 11:54	{doc_568}
session_7037	03-12-2003 18:48	{doc_22c}
session_7053	04-12-2003 12:46	{doc_19b}
session_wu4ea68	04-12-2003 14:39	{doc_a2}
session_7069	05-12-2003 09:32	{doc_5be}
session_706d	05-12-2003 11:00	{doc_4ad,doc_553,doc_594}
session_7072	05-12-2003 12:22	{doc_517}
session_708a	06-12-2003 22:50	{doc_3d6}
session_7090	07-12-2003 10:07	{doc_14e,doc_150,doc_15d,doc_16e,doc_17e,doc_185,doc_18c,doc_19d,doc_367,doc_4ac,doc_4bf,doc_596,doc_bc}
session_70aa	08-12-2003 08:06	{doc_ec}
session_70b4	08-12-2003 13:54	{doc_48b}
session_70c6	09-12-2003 10:07	{doc_480}
session_70fc	10-12-2003 09:13	{doc_46d}
session_7102	10-12-2003 10:18	{doc_1a2,doc_3f3,doc_595,doc_597,doc_60}
session_710c	10-12-2003 11:59	{doc_267,doc_2b0,doc_4ae,doc_4b6}
session_7124	11-12-2003 09:18	{doc_156,doc_4ad,doc_4fd}
session_7145	11-12-2003 22:39	{doc_49b}
session_wu4ed5e	12-12-2003 07:34	{doc_3ec,doc_472,doc_47f}
session_714f	12-12-2003 10:25	{doc_45a}
session_7151	12-12-2003 10:34	{doc_185,doc_19d}
session_7159	12-12-2003 14:08	{doc_251}
session_7169	13-12-2003 12:19	{doc_3f3,doc_a2}
session_717b	13-12-2003 20:09	{doc_359,doc_60}
session_718e	15-12-2003 06:59	{doc_11d}
session_718f	15-12-2003 07:29	{doc_480}
session_719a	15-12-2003 12:08	{doc_36c,doc_480}
session_71a1	15-12-2003 12:52	{doc_49b}
